statusId | label
8|climbing
statusId|sensorName|value|timestamp
8|Gravity|[-1.073261,9.71716,-0.77156293]|1525758736615
8|3-axis Accelerometer|[-1.0726024,9.950302,0.07182605]|1525758736620
8|3-axis Uncalibrated Gyroscope|[1.553203,0.091615535,-0.64876586,0.009587673,-0.0031958907,0.0021305939]|1525758736621
8|3-axis Gyroscope|[1.5436152,0.094811425,-0.65089643]|1525758736621
8|Game Rotation Vector|[0.32913524,0.6593718,0.56676745,0.36827317]|1525758736621
8|Linear Acceleration|[0.031401277,0.24277592,0.9176973]|1525758736620
8|Gravity|[-1.1040037,9.707526,-0.84587127]|1525758736620
8|3-axis Uncalibrated Gyroscope|[1.5340276,0.089484945,-0.60189277,0.009587673,-0.0031958907,0.0021305939]|1525758736626
8|3-axis Gyroscope|[1.5244399,0.092680834,-0.60402334]|1525758736625
8|Game Rotation Vector|[0.32942262,0.6622461,0.56361866,0.36769065]|1525758736625
8|Linear Acceleration|[0.06174791,0.2534113,0.9959195]|1525758736625
8|Gravity|[-1.1343503,9.696891,-0.9240935]|1525758736625
8|3-axis Accelerometer|[-1.115698,8.925584,-1.2401965]|1525758736630
8|3-axis Uncalibrated Gyroscope|[1.492481,0.059656627,-0.5539544,0.009587673,-0.0031958907,0.0021305939]|1525758736630
8|3-axis Gyroscope|[1.4828933,0.06285252,-0.556085]|1525758736630
8|Game Rotation Vector|[0.3297509,0.66467464,0.5608928,0.36718217]|1525758736630
8|Linear Acceleration|[0.04353881,-0.7616968,-0.24865192]|1525758736630
8|Gravity|[-1.1592368,9.687281,-0.99154454]|1525758736631
8|3-axis Uncalibrated Gyroscope|[1.406192,0.018110048,-0.50708133,0.009587673,-0.0031958907,0.0021305939]|1525758736635
8|3-axis Gyroscope|[1.3966043,0.02130594,-0.50921196]|1525758736635
8|Game Rotation Vector|[0.3301531,0.66705894,0.55812865,0.3667087]|1525758736635
8|Linear Acceleration|[0.06799078,-0.7515917,-0.1811657]|1525758736635
8|Gravity|[-1.1836888,9.6771755,-1.0590308]|1525758736635
8|3-axis Accelerometer|[-0.51714754,7.8386164,-1.9201498]|1525758736641
8|3-axis Uncalibrated Gyroscope|[1.2708993,-0.028763017,-0.47405714,0.009587673,-0.0031958907,0.0021305939]|1525758736641
8|3-axis Gyroscope|[1.2613115,-0.025567126,-0.47618774]|1525758736641
8|Game Rotation Vector|[0.33063537,0.6696493,0.5550018,0.36629844]|1525758736641
8|Linear Acceleration|[0.69478285,-1.8266554,-0.78695214]|1525758736641
8|Gravity|[-1.2119304,9.665272,-1.1331977]|1525758736641
8|3-axis Uncalibrated Gyroscope|[1.1185617,-0.07563608,-0.46446946,0.009587673,-0.0031958907,0.0021305939]|1525758736644
8|3-axis Gyroscope|[1.1089741,-0.07244019,-0.46660006]|1525758736645
8|Game Rotation Vector|[0.3308685,0.6709451,0.55336416,0.3661943]|1525758736645
8|Linear Acceleration|[0.71081257,-1.8202095,-0.74985445]|1525758736645
8|Gravity|[-1.2279601,9.658826,-1.1702954]|1525758736645
8|3-axis Accelerometer|[0.2681506,6.9719152,-1.5897499]|1525758736650
8|3-axis Uncalibrated Gyroscope|[0.9715508,-0.113986775,-0.47831833,0.009587673,-0.0031958907,0.0021305939]|1525758736650
8|3-axis Gyroscope|[0.9619631,-0.11079088,-0.48044893]|1525758736650
8|Game Rotation Vector|[0.33111855,0.6727363,0.5509959,0.36625308]|1525758736650
8|Linear Acceleration|[1.5224187,-2.6772795,-0.36899996]|1525758736650
8|Gravity|[-1.2542682,9.649195,-1.22075]|1525758736650
8|3-axis Uncalibrated Gyroscope|[0.8298663,-0.15233746,-0.5262567,0.009587673,-0.0031958907,0.0021305939]|1525758736654
8|3-axis Gyroscope|[0.82027864,-0.14914156,-0.5283873]|1525758736655
8|Game Rotation Vector|[0.3311812,0.67407376,0.5491346,0.36653256]|1525758736655
8|Linear Acceleration|[1.5471358,-2.6693916,-0.33285427]|1525758736655
8|Gravity|[-1.2789853,9.641307,-1.2568957]|1525758736655
8|3-axis Accelerometer|[1.364695,6.1866174,-0.7422025]|1525758736660
8|3-axis Uncalibrated Gyroscope|[0.6999001,-0.20027582,-0.62639457,0.009587673,-0.0031958907,0.0021305939]|1525758736660
8|3-axis Gyroscope|[0.6903124,-0.19707993,-0.6285252]|1525758736660
8|Game Rotation Vector|[0.3310279,0.6753294,0.5472751,0.36714044]|1525758736660
8|Linear Acceleration|[2.6744838,-3.4464278,0.5459348]|1525758736660
8|Gravity|[-1.309789,9.633045,-1.2881373]|1525758736660
8|3-axis Uncalibrated Gyroscope|[0.5869786,-0.26845482,-0.7680791,0.009587673,-0.0031958907,0.0021305939]|1525758736665
8|3-axis Gyroscope|[0.57739097,-0.26525894,-0.77020967]|1525758736665
8|Game Rotation Vector|[0.33060512,0.67655236,0.54530567,0.36819872]|1525758736664
8|Linear Acceleration|[2.7146435,-3.4372382,0.5728766]|1525758736665
8|Gravity|[-1.3499484,9.623856,-1.3150791]|1525758736665
8|3-axis Accelerometer|[0.5650316,5.104438,0.076614454]|1525758736670
8|3-axis Uncalibrated Gyroscope|[0.4868407,-0.33237264,-0.9012412,0.009587673,-0.0031958907,0.0021305939]|1525758736670
8|3-axis Gyroscope|[0.47725302,-0.32917675,-0.9033718]|1525758736670
8|Game Rotation Vector|[0.3299994,0.6775842,0.5434983,0.36951467]|1525758736670
8|Linear Acceleration|[1.9580984,-4.5105762,1.4112511]|1525758736670
8|Gravity|[-1.3930669,9.615014,-1.3346366]|1525758736670
8|3-axis Uncalibrated Gyroscope|[0.40268224,-0.3792457,-0.98859555,0.009587673,-0.0031958907,0.0021305939]|1525758736675
8|3-axis Gyroscope|[0.39309457,-0.37604982,-0.9907262]|1525758736675
8|Game Rotation Vector|[0.32911244,0.6786864,0.54141325,0.37133932]|1525758736675
8|Linear Acceleration|[2.0132916,-4.499921,1.4291059]|1525758736675
8|Gravity|[-1.4482601,9.604359,-1.3524914]|1525758736675
8|3-axis Accelerometer|[-0.7086837,4.0557775,1.1013328]|1525758736679
8|3-axis Uncalibrated Gyroscope|[0.3451562,-0.41866168,-1.0375992,0.009587673,-0.0031958907,0.0021305939]|1525758736680
8|3-axis Gyroscope|[0.33556855,-0.4154658,-1.0397298]|1525758736680
8|Game Rotation Vector|[0.328286,0.67954034,0.5396719,0.37303993]|1525758736680
8|Linear Acceleration|[0.788452,-5.5393705,2.4659183]|1525758736680
8|Gravity|[-1.4971358,9.595148,-1.3645855]|1525758736680
8|3-axis Uncalibrated Gyroscope|[0.3185238,-0.46127358,-1.0461216,0.009587673,-0.0031958907,0.0021305939]|1525758736685
8|3-axis Gyroscope|[0.30893612,-0.45807767,-1.0482522]|1525758736685
8|Game Rotation Vector|[0.32735732,0.68043786,0.5376783,0.37509316]|1525758736685
8|Linear Acceleration|[0.84505296,-5.528652,2.4779167]|1525758736685
8|Gravity|[-1.5537367,9.58443,-1.376584]|1525758736685
8|3-axis Accelerometer|[-1.9680338,3.289633,1.5945383]|1525758736689
8|3-axis Uncalibrated Gyroscope|[0.32385027,-0.50921196,-1.004575,0.009587673,-0.0031958907,0.0021305939]|1525758736689
8|3-axis Gyroscope|[0.3142626,-0.506016,-1.0067056]|1525758736689
8|Game Rotation Vector|[0.3267224,0.68109894,0.53605014,0.3767735]|1525758736690
8|Linear Acceleration|[-0.3698554,-6.2861156,2.9806314]|1525758736690
8|Gravity|[-1.5981784,9.575748,-1.3860929]|1525758736690
8|3-axis Uncalibrated Gyroscope|[0.3462215,-0.5539544,-0.91722065,0.009587673,-0.0031958907,0.0021305939]|1525758736694
8|3-axis Gyroscope|[0.33663383,-0.55075854,-0.9193513]|1525758736694
8|Game Rotation Vector|[0.32621938,0.68176824,0.5341904,0.37863553]|1525758736694
8|Linear Acceleration|[-0.3228215,-6.2764816,2.9920812]|1525758736694
8|Gravity|[-1.6452123,9.566114,-1.3975427]|1525758736694
8|3-axis Accelerometer|[-2.5809495,2.705448,1.685518]|1525758736699
8|3-axis Uncalibrated Gyroscope|[0.3771151,-0.58484805,-0.8021686,0.009587673,-0.0031958907,0.0021305939]|1525758736699
8|3-axis Gyroscope|[0.36752746,-0.5816521,-0.8042992]|1525758736699
8|Game Rotation Vector|[0.3259615,0.6823871,0.53224725,0.3804748]|1525758736699
8|Linear Acceleration|[-0.89139724,-6.8509865,3.096321]|1525758736699
8|Gravity|[-1.6895523,9.556435,-1.4108031]|1525758736700
8|3-axis Uncalibrated Gyroscope|[0.40587813,-0.60402334,-0.6711371,0.009587673,-0.0031958907,0.0021305939]|1525758736705
8|3-axis Gyroscope|[0.39629045,-0.60082746,-0.67326766]|1525758736705
8|Game Rotation Vector|[0.32598913,0.68290424,0.5303862,0.3821186]|1525758736705
8|Linear Acceleration|[-0.8539089,-6.8421736,3.1105227]|1525758736705
8|Gravity|[-1.7270406,9.547622,-1.4250046]|1525758736705
8|3-axis Accelerometer|[-2.4037786,2.2697031,1.2593501]|1525758736710
8|3-axis Uncalibrated Gyroscope|[0.43890235,-0.5901745,-0.5347791,0.009587673,-0.0031958907,0.0021305939]|1525758736710
8|3-axis Gyroscope|[0.42931467,-0.5869786,-0.53690964]|1525758736710
8|Game Rotation Vector|[0.32626274,0.68335295,0.5286436,0.38349524]|1525758736710
8|Linear Acceleration|[-0.64661777,-7.27009,2.6998794]|1525758736709
8|Gravity|[-1.7571608,9.539793,-1.4405293]|1525758736709
8|3-axis Uncalibrated Gyroscope|[0.4548818,-0.5315832,-0.40694344,0.009587673,-0.0031958907,0.0021305939]|1525758736714
8|3-axis Gyroscope|[0.4452941,-0.5283873,-0.409074]|1525758736714
8|Game Rotation Vector|[0.32666036,0.68373984,0.52716357,0.38450325]|1525758736715
8|Linear Acceleration|[-0.6248294,-7.2637024,2.7153459]|1525758736715
8|Gravity|[-1.7789491,9.533405,-1.4559957]|1525758736715
8|3-axis Accelerometer|[-1.8818425,1.8435353,0.40222588]|1525758736720
8|3-axis Uncalibrated Gyroscope|[0.43570644,-0.4474247,-0.28763017,0.009587673,-0.0031958907,0.0021305939]|1525758736720
8|3-axis Gyroscope|[0.42611876,-0.44422883,-0.28976077]|1525758736720
8|Game Rotation Vector|[0.3272027,0.6841419,0.5256747,0.3853643]|1525758736720
8|Linear Acceleration|[-0.08435917,-7.6836643,1.8759643]|1525758736720
8|Gravity|[-1.7974833,9.5272,-1.4737384]|1525758736720
8|3-axis Uncalibrated Gyroscope|[0.380311,-0.33663383,-0.18962285,0.009587673,-0.0031958907,0.0021305939]|1525758736725
8|3-axis Gyroscope|[0.37072334,-0.33343795,-0.19175345]|1525758736725
8|Game Rotation Vector|[0.3277004,0.6844851,0.5245111,0.38591698]|1525758736725
8|Linear Acceleration|[-0.07199752,-7.678896,1.8915719]|1525758736725
8|Gravity|[-1.809845,9.522431,-1.489346]|1525758736726
8|3-axis Accelerometer|[-1.3311762,1.6280571,0.2681506]|1525758736731
8|3-axis Uncalibrated Gyroscope|[0.30467492,-0.22264706,-0.119313255,0.009587673,-0.0031958907,0.0021305939]|1525758736731
8|3-axis Gyroscope|[0.29508725,-0.21945117,-0.12144385]|1525758736731
8|Game Rotation Vector|[0.328028,0.68443507,0.52409834,0.38635123]|1525758736731
8|Linear Acceleration|[0.48331714,-7.893127,1.7598145]|1525758736731
8|Gravity|[-1.8144933,9.521184,-1.4916639]|1525758736731
8|3-axis Uncalibrated Gyroscope|[0.22690825,-0.122509144,-0.060721926,0.009587673,-0.0031958907,0.0021305939]|1525758736736
8|3-axis Gyroscope|[0.21732058,-0.119313255,-0.06285252]|1525758736736
8|Game Rotation Vector|[0.32821497,0.6842977,0.524001,0.38656762]|1525758736736
8|Linear Acceleration|[0.48388493,-7.8932195,1.7585343]|1525758736736
8|Gravity|[-1.8150611,9.521276,-1.4903837]|1525758736735
8|3-axis Accelerometer|[-0.34476504,1.4269443,0.37349546]|1525758736740
8|3-axis Uncalibrated Gyroscope|[0.14701098,-0.035154797,-0.01384886,0.009587673,-0.0031958907,0.0021305939]|1525758736740
8|3-axis Gyroscope|[0.1374233,-0.031958908,-0.015979454]|1525758736740
8|Game Rotation Vector|[0.32824206,0.68405217,0.5242498,0.38664192]|1525758736740
8|Linear Acceleration|[1.4675514,-8.095829,1.8576378]|1525758736740
8|Gravity|[-1.8123164,9.522774,-1.4841423]|1525758736740
8|3-axis Uncalibrated Gyroscope|[0.08096257,0.03089361,0.0010652969,0.009587673,-0.0031958907,0.0021305939]|1525758736744
8|3-axis Gyroscope|[0.07137489,0.034089502,-0.0010652969]|1525758736744
8|Game Rotation Vector|[0.32817623,0.6837986,0.52462304,0.38664]|1525758736744
8|Linear Acceleration|[1.4638777,-8.097717,1.8499879]|1525758736744
8|Gravity|[-1.8086427,9.524662,-1.4764924]|1525758736744
8|3-axis Accelerometer|[0.095768064,1.4891934,0.5746084]|1525758736749
8|3-axis Uncalibrated Gyroscope|[0.034089502,0.06604841,-0.017044751,0.009587673,-0.0031958907,0.0021305939]|1525758736749
8|3-axis Gyroscope|[0.02450183,0.0692443,-0.019175345]|1525758736750
8|Game Rotation Vector|[0.32799459,0.6835391,0.5250787,0.38663447]|1525758736750
8|Linear Acceleration|[1.9013059,-8.037495,2.0418036]|1525758736749
8|Gravity|[-1.8055378,9.526688,-1.4671953]|1525758736749
8|3-axis Uncalibrated Gyroscope|[-0.0063917814,0.06285252,-0.043677174,0.009587673,-0.0031958907,0.0021305939]|1525758736754
8|3-axis Gyroscope|[-0.015979454,0.06604841,-0.045807768]|1525758736754
8|Game Rotation Vector|[0.3277313,0.6832491,0.5255736,0.38669783]|1525758736754
8|Linear Acceleration|[1.8994858,-8.039551,2.0306442]|1525758736754
8|Gravity|[-1.8037177,9.528744,-1.4560359]|1525758736754
8|3-axis Accelerometer|[0.51235914,1.7525556,0.8523358]|1525758736758
8|3-axis Uncalibrated Gyroscope|[-0.06178722,0.02450183,-0.07244019,0.009587673,-0.0031958907,0.0021305939]|1525758736758
8|3-axis Gyroscope|[-0.07137489,0.02769772,-0.07457078]|1525758736758
8|Game Rotation Vector|[0.32742816,0.68287426,0.5260998,0.3869012]|1525758736759
8|Linear Acceleration|[2.3157034,-7.7783785,2.2944326]|1525758736759
8|Gravity|[-1.8033441,9.530934,-1.4420968]|1525758736759
8|3-axis Uncalibrated Gyroscope|[-0.10972559,-0.043677174,-0.12144385,0.009587673,-0.0031958907,0.0021305939]|1525758736764
8|3-axis Gyroscope|[-0.119313255,-0.040481284,-0.12357444]|1525758736764
8|Game Rotation Vector|[0.32707745,0.68241185,0.5266075,0.38732272]|1525758736764
8|Linear Acceleration|[2.3181982,-7.780445,2.2775486]|1525758736764
8|Gravity|[-1.8058392,9.533001,-1.4252127]|1525758736763
8|3-axis Accelerometer|[0.4357447,2.0015526,1.340753]|1525758736769
8|3-axis Uncalibrated Gyroscope|[-0.15127216,-0.13316211,-0.1725781,0.009587673,-0.0031958907,0.0021305939]|1525758736768
8|3-axis Gyroscope|[-0.16085984,-0.12996623,-0.1747087]|1525758736769
8|Game Rotation Vector|[0.32669944,0.681838,0.52706444,0.38803044]|1525758736769
8|Linear Acceleration|[2.2476654,-7.533293,2.7457614]|1525758736769
8|Gravity|[-1.8119208,9.534845,-1.4050084]|1525758736769
8|3-axis Uncalibrated Gyroscope|[-0.18429637,-0.21625528,-0.2087982,0.009587673,-0.0031958907,0.0021305939]|1525758736775
8|3-axis Gyroscope|[-0.19388404,-0.21305938,-0.2109288]|1525758736775
8|Game Rotation Vector|[0.3262781,0.6810971,0.5274607,0.38914606]|1525758736775
8|Linear Acceleration|[2.258749,-7.5348606,2.72056]|1525758736775
8|Gravity|[-1.8230044,9.536413,-1.379807]|1525758736775
8|3-axis Accelerometer|[0.038307227,2.4277205,2.2744915]|1525758736779
8|3-axis Uncalibrated Gyroscope|[-0.20347172,-0.28336897,-0.22584295,0.009587673,-0.0031958907,0.0021305939]|1525758736779
8|3-axis Gyroscope|[-0.21305938,-0.2801731,-0.22797355]|1525758736780
8|Game Rotation Vector|[0.32600862,0.68041664,0.52784574,0.39003903]|1525758736780
8|Linear Acceleration|[1.8683615,-7.1104455,3.6326816]|1525758736780
8|Gravity|[-1.8300543,9.538166,-1.3581901]|1525758736780
8|3-axis Uncalibrated Gyroscope|[-0.19388404,-0.33556855,-0.22690825,0.009587673,-0.0031958907,0.0021305939]|1525758736784
8|3-axis Gyroscope|[-0.20347172,-0.33237264,-0.22903883]|1525758736784
8|Game Rotation Vector|[0.32579514,0.67967933,0.5281724,0.39105952]|1525758736784
8|Linear Acceleration|[1.8764478,-7.1120534,3.6102836]|1525758736784
8|Gravity|[-1.8381406,9.539774,-1.3357921]|1525758736784
8|3-axis Accelerometer|[-0.4261679,2.896984,3.2465374]|1525758736788
8|3-axis Uncalibrated Gyroscope|[-0.15659864,-0.36113566,-0.2098635,0.009587673,-0.0031958907,0.0021305939]|1525758736788
8|3-axis Gyroscope|[-0.16618632,-0.35793978,-0.2119941]|1525758736788
8|Game Rotation Vector|[0.3256692,0.6789452,0.5284382,0.39207926]|1525758736789
8|Linear Acceleration|[1.4195275,-6.644272,4.5611567]|1525758736789
8|Gravity|[-1.8456954,9.541256,-1.3146194]|1525758736789
8|3-axis Uncalibrated Gyroscope|[-0.094811425,-0.36220095,-0.18216577,0.009587673,-0.0031958907,0.0021305939]|1525758736794
8|3-axis Gyroscope|[-0.1043991,-0.35900506,-0.18429637]|1525758736794
8|Game Rotation Vector|[0.3256476,0.6782193,0.52859885,0.39313552]|1525758736794
8|Linear Acceleration|[1.4271939,-6.645467,4.5415597]|1525758736794
8|Gravity|[-1.8533618,9.542451,-1.2950222]|1525758736794
8|3-axis Accelerometer|[-0.7134721,3.4524388,3.7684734]|1525758736799
8|3-axis Uncalibrated Gyroscope|[-0.012783563,-0.3440909,-0.1374233,0.009587673,-0.0031958907,0.0021305939]|1525758736798
8|3-axis Gyroscope|[-0.022371236,-0.34089503,-0.1395539]|1525758736798
8|Game Rotation Vector|[0.32575417,0.67758876,0.5286899,0.39401087]|1525758736798
8|Linear Acceleration|[1.1449745,-6.0911,5.0480914]|1525758736798
8|Gravity|[-1.8584466,9.543539,-1.2796179]|1525758736798
8|3-axis Uncalibrated Gyroscope|[0.07883197,-0.3057402,-0.08522376,0.009587673,-0.0031958907,0.0021305939]|1525758736804
8|3-axis Gyroscope|[0.0692443,-0.30254433,-0.08735435]|1525758736804
8|Game Rotation Vector|[0.32598865,0.67706925,0.52870727,0.39468628]|1525758736804
8|Linear Acceleration|[1.1473866,-6.092073,5.0372844]|1525758736804
8|Gravity|[-1.8608587,9.544512,-1.2688111]|1525758736804
8|3-axis Accelerometer|[-0.9911995,4.185065,3.4380736]|1525758736809
8|3-axis Uncalibrated Gyroscope|[0.18003519,-0.25247538,-0.02769772,0.009587673,-0.0031958907,0.0021305939]|1525758736809
8|3-axis Gyroscope|[0.17044751,-0.24927948,-0.029828314]|1525758736808
8|Game Rotation Vector|[0.32634696,0.67668724,0.5286557,0.3951141]|1525758736808
8|Linear Acceleration|[0.8689947,-5.360314,4.701327]|1525758736808
8|Gravity|[-1.8601942,9.545379,-1.2632533]|1525758736809
8|3-axis Uncalibrated Gyroscope|[0.26419365,-0.19494934,0.03728539,0.009587673,-0.0031958907,0.0021305939]|1525758736814
8|3-axis Gyroscope|[0.25460598,-0.19175345,0.035154797]|1525758736814
8|Game Rotation Vector|[0.32677457,0.67640865,0.52861905,0.39528692]|1525758736814
8|Linear Acceleration|[0.8649291,-5.36136,4.699409]|1525758736814
8|Gravity|[-1.8561286,9.546425,-1.2613353]|1525758736813
8|3-axis Accelerometer|[-0.8714894,4.7261543,2.743755]|1525758736819
8|3-axis Uncalibrated Gyroscope|[0.32811147,-0.13103153,0.10120321,0.009587673,-0.0031958907,0.0021305939]|1525758736819
8|3-axis Gyroscope|[0.3185238,-0.12783563,0.09907261]|1525758736819
8|Game Rotation Vector|[0.32737586,0.6762483,0.52850944,0.39521006]|1525758736819
8|Linear Acceleration|[0.9768468,-4.8213234,4.0085535]|1525758736818
8|Gravity|[-1.8483362,9.547478,-1.2647983]|1525758736818
8|3-axis Uncalibrated Gyroscope|[0.3835069,-0.06178722,0.15553336,0.009587673,-0.0031958907,0.0021305939]|1525758736823
8|3-axis Gyroscope|[0.37391922,-0.058591332,0.15340276]|1525758736823
8|Game Rotation Vector|[0.32792827,0.67614466,0.52849746,0.3949454]|1525758736824
8|Linear Acceleration|[0.96688414,-4.82267,4.012903]|1525758736824
8|Gravity|[-1.8383735,9.548824,-1.2691482]|1525758736824
8|3-axis Accelerometer|[-0.78050977,5.4922986,2.0973208]|1525758736829
8|3-axis Uncalibrated Gyroscope|[0.42505348,0.0074570784,0.20134112,0.009587673,-0.0031958907,0.0021305939]|1525758736829
8|3-axis Gyroscope|[0.4154658,0.01065297,0.19921052]|1525758736829
8|Game Rotation Vector|[0.3285804,0.6761617,0.52846223,0.394421]|1525758736829
8|Linear Acceleration|[1.0445085,-4.0579066,3.3753183]|1525758736829
8|Gravity|[-1.8250183,9.550205,-1.2779975]|1525758736828
8|3-axis Uncalibrated Gyroscope|[0.4548818,0.07137489,0.2418224,0.009587673,-0.0031958907,0.0021305939]|1525758736834
8|3-axis Gyroscope|[0.4452941,0.07457078,0.23969181]|1525758736834
8|Game Rotation Vector|[0.32944688,0.67670137,0.5279326,0.39348075]|1525758736834
8|Linear Acceleration|[1.0306456,-4.057099,3.4008217]|1525758736834
8|Gravity|[-1.8111554,9.549397,-1.3035009]|1525758736834
8|3-axis Accelerometer|[-0.7230489,6.2967505,1.4796166]|1525758736839
8|3-axis Uncalibrated Gyroscope|[0.4868407,0.12996623,0.2759119,0.009587673,-0.0031958907,0.0021305939]|1525758736839
8|3-axis Gyroscope|[0.47725302,0.13316211,0.2737813]|1525758736839
8|Game Rotation Vector|[0.33003017,0.6771137,0.527602,0.3927253]|1525758736838
8|Linear Acceleration|[1.0773561,-3.2521377,2.801611]|1525758736838
8|Gravity|[-1.800405,9.548888,-1.3219942]|1525758736838
8|3-axis Uncalibrated Gyroscope|[0.5156037,0.17151281,0.30360964,0.009587673,-0.0031958907,0.0021305939]|1525758736843
8|3-axis Gyroscope|[0.506016,0.1747087,0.30147904]|1525758736843
8|Game Rotation Vector|[0.33082536,0.67771745,0.5271748,0.39158687]|1525758736843
8|Linear Acceleration|[1.0614177,-3.2514453,2.827961]|1525758736843
8|Gravity|[-1.7844666,9.548196,-1.3483444]|1525758736843
8|3-axis Accelerometer|[-0.272939,6.9000893,0.7278373]|1525758736848
8|3-axis Uncalibrated Gyroscope|[0.5358444,0.18855755,0.32598087,0.009587673,-0.0031958907,0.0021305939]|1525758736849
8|3-axis Gyroscope|[0.5262567,0.19175345,0.32385027]|1525758736849
8|Game Rotation Vector|[0.33163443,0.6783287,0.5267589,0.39040184]|1525758736849
8|Linear Acceleration|[1.4947965,-2.6474009,2.1029527]|1525758736849
8|Gravity|[-1.7677355,9.54749,-1.3751154]|1525758736849
8|3-axis Uncalibrated Gyroscope|[0.5496932,0.18110047,0.32917675,0.009587673,-0.0031958907,0.0021305939]|1525758736853
8|3-axis Gyroscope|[0.5401055,0.18429637,0.32704616]|1525758736853
8|Game Rotation Vector|[0.33246943,0.6789451,0.52631617,0.3892154]|1525758736853
8|Linear Acceleration|[1.4779775,-2.6465302,2.130238]|1525758736853
8|Gravity|[-1.7509165,9.546619,-1.4024007]|1525758736853
8|3-axis Accelerometer|[0.08140286,7.589619,0.062249243]|1525758736859
8|3-axis Uncalibrated Gyroscope|[0.5571503,0.15340276,0.3163932,0.009587673,-0.0031958907,0.0021305939]|1525758736859
8|3-axis Gyroscope|[0.5475626,0.15659864,0.3142626]|1525758736859
8|Game Rotation Vector|[0.33357757,0.67973214,0.5256789,0.3877521]|1525758736859
8|Linear Acceleration|[1.8115492,-1.9555144,1.5000992]|1525758736860
8|Gravity|[-1.7301463,9.545134,-1.4378499]|1525758736860
8|3-axis Uncalibrated Gyroscope|[0.5603462,0.10652969,0.29615256,0.009587673,-0.0031958907,0.0021305939]|1525758736864
8|3-axis Gyroscope|[0.55075854,0.10972559,0.29402196]|1525758736864
8|Game Rotation Vector|[0.33421975,0.6801543,0.52527446,0.38700628]|1525758736863
8|Linear Acceleration|[1.8008409,-1.9544663,1.5197692]|1525758736863
8|Gravity|[-1.719438,9.5440855,-1.45752]|1525758736863
8|3-axis Accelerometer|[0.16280572,7.9008656,-0.6943185]|1525758736868
8|3-axis Uncalibrated Gyroscope|[0.5614115,0.05113425,0.2769772,0.009587673,-0.0031958907,0.0021305939]|1525758736868
8|3-axis Gyroscope|[0.5518238,0.054330144,0.2748466]|1525758736868
8|Game Rotation Vector|[0.33510432,0.68067473,0.5246772,0.3861357]|1525758736868
8|Linear Acceleration|[1.869383,-1.6415997,0.78870255]|1525758736868
8|Gravity|[-1.7065773,9.542465,-1.483021]|1525758736868
8|3-axis Uncalibrated Gyroscope|[0.54543203,-0.0074570784,0.25886714,0.009587673,-0.0031958907,0.0021305939]|1525758736874
8|3-axis Gyroscope|[0.5358444,-0.0042611877,0.25673655]|1525758736874
8|Game Rotation Vector|[0.3361998,0.6812261,0.52391416,0.38524628]|1525758736874
8|Linear Acceleration|[1.8554332,-1.6395092,0.8178528]|1525758736874
8|Gravity|[-1.6926275,9.540375,-1.5121713]|1525758736874
8|3-axis Accelerometer|[0.35434186,8.1402855,-1.316811]|1525758736878
8|3-axis Uncalibrated Gyroscope|[0.49642837,-0.06178722,0.24075711,0.009587673,-0.0031958907,0.0021305939]|1525758736878
8|3-axis Gyroscope|[0.4868407,-0.058591332,0.23862651]|1525758736878
8|Game Rotation Vector|[0.33700934,0.6815495,0.52336216,0.38471702]|1525758736878
8|Linear Acceleration|[2.0376682,-1.3986511,0.214692]|1525758736878
8|Gravity|[-1.6833262,9.538937,-1.531503]|1525758736879
8|3-axis Uncalibrated Gyroscope|[0.43251055,-0.10866029,0.21625528,0.009587673,-0.0031958907,0.0021305939]|1525758736883
8|3-axis Gyroscope|[0.42292288,-0.1054644,0.21412468]|1525758736883
8|Game Rotation Vector|[0.337781,0.6814374,0.52324784,0.38439402]|1525758736883
8|Linear Acceleration|[2.0253415,-1.3996563,0.22191]|1525758736883
8|Gravity|[-1.6709998,9.539942,-1.538721]|1525758736883
8|3-axis Accelerometer|[0.51235914,8.336611,-1.1923125]|1525758736888
8|3-axis Uncalibrated Gyroscope|[0.37178862,-0.14061919,0.18110047,0.009587673,-0.0031958907,0.0021305939]|1525758736888
8|3-axis Gyroscope|[0.36220095,-0.1374233,0.17896989]|1525758736888
8|Game Rotation Vector|[0.33848408,0.681252,0.5231681,0.38421264]|1525758736888
8|Linear Acceleration|[2.1728516,-1.2044592,0.35077918]|1525758736887
8|Gravity|[-1.6604924,9.54107,-1.5430917]|1525758736887
8|3-axis Uncalibrated Gyroscope|[0.3185238,-0.15020686,0.1384886,0.009587673,-0.0031958907,0.0021305939]|1525758736892
8|3-axis Gyroscope|[0.30893612,-0.14701098,0.13635801]|1525758736893
8|Game Rotation Vector|[0.3390868,0.6810298,0.5231209,0.38413954]|1525758736893
8|Linear Acceleration|[2.1643302,-1.2056036,0.35285103]|1525758736893
8|Gravity|[-1.6519711,9.542214,-1.5451635]|1525758736893
8|3-axis Accelerometer|[0.37349546,8.48984,-0.59855044]|1525758736898
8|3-axis Uncalibrated Gyroscope|[0.2759119,-0.14168449,0.09907261,0.009587673,-0.0031958907,0.0021305939]|1525758736898
8|3-axis Gyroscope|[0.26632422,-0.1384886,0.09694202]|1525758736898
8|Game Rotation Vector|[0.33963242,0.6808094,0.5230657,0.3841233]|1525758736898
8|Linear Acceleration|[2.0183587,-1.053379,0.9479896]|1525758736898
8|Gravity|[-1.6448634,9.543219,-1.54654]|1525758736898
